Lead Month,Revenue Month,Revenue,Platform,Campaign,Ad Name,Aff_param,profile_id
2025-11-01,2025-Dec,142.54,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990047837
2025-11-01,2025-Dec,165.76,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045967
2025-11-01,2025-Dec,63.38,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990048411
2025-11-01,2025-Dec,142.8,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045967
2025-11-01,2025-Dec,154.67,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045842
2025-11-01,2025-Dec,148.09,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990049190
2025-11-01,2025-Dec,177.09,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990045211
2025-11-01,2025-Dec,132.63,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990045356
2025-11-01,2025-Dec,117.83,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990045982
2025-11-01,2025-Dec,4541.58,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990046510
2025-11-01,2025-Dec,229.97,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990046511
2025-11-01,2025-Dec,128.42,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990046813
2025-11-01,2025-Dec,94.7,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990046947
2025-11-01,2025-Dec,52.44,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990046947
2025-11-01,2025-Dec,150.79,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990047077
2025-11-01,2025-Dec,55.31,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990047078
2025-11-01,2025-Dec,1705.69,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990047525
2025-11-01,2025-Dec,1243.33,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990047663
2025-11-01,2025-Dec,97.59,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990047974
2025-11-01,2025-Dec,165.31,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990047978
2025-11-01,2025-Dec,116.01,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990048386
2025-11-01,2025-Dec,237.15,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990048387
2025-11-01,2025-Dec,158.9,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990048861
2025-11-01,2025-Dec,103.06,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990049003
2025-11-01,2025-Dec,158.97,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990049003
2025-11-01,2025-Dec,117.62,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990049130
2025-11-01,2025-Dec,155.1,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045081
2025-11-01,2025-Dec,216.37,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045202
2025-11-01,2025-Dec,157.59,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045207
2025-11-01,2025-Dec,99.25,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045208
2025-11-01,2025-Dec,117.65,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045506
2025-11-01,2025-Dec,126.83,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045674
2025-11-01,2025-Dec,134.88,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045844
2025-11-01,2025-Dec,27.77,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990048873
2025-11-01,2025-Dec,62.74,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990049015
2025-11-01,2025-Dec,724.81,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990045713
2025-11-01,2025-Nov,86.95,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047037
2025-11-01,2025-Nov,125.01,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047306
2025-11-01,2025-Nov,50.0,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047306
2025-11-01,2025-Nov,161.95,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047608
2025-11-01,2025-Nov,95.66,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048045
2025-11-01,2025-Nov,133.41,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045047
2025-11-01,2025-Nov,132.22,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045454
2025-11-01,2025-Nov,47.51,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045622
2025-11-01,2025-Nov,96.9,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990045791
2025-11-01,2025-Nov,99.11,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990046059
2025-11-01,2025-Nov,80.24,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990046321
2025-11-01,2025-Nov,85.12,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990046325
2025-11-01,2025-Nov,78.74,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990046605
2025-11-01,2025-Nov,111.43,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990046765
2025-11-01,2025-Nov,160.67,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990048810
2025-11-01,2025-Nov,90.07,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990048818
2025-11-01,2025-Nov,76.45,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045070
2025-11-01,2025-Nov,59.14,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045193
2025-11-01,2025-Nov,48.71,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045201
2025-11-01,2025-Nov,106.13,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045347
2025-11-01,2025-Nov,96.44,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045489
2025-11-01,2025-Nov,68.55,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045664
2025-11-01,2025-Nov,62.87,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045669
2025-11-01,2025-Nov,97.57,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045830
2025-11-01,2025-Nov,128.69,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046085
2025-11-01,2025-Nov,68.7,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046092
2025-11-01,2025-Nov,72.0,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046092
2025-11-01,2025-Nov,979.71,Bing,Brand Search,Bing Brand Exact,AFF-3201,990046892
2025-11-01,2025-Nov,228.29,Bing,Brand Search,Bing Brand Exact,AFF-3201,990046598
2025-11-01,2025-Nov,102.29,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045785
2025-11-01,2025-Nov,124.3,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045777
2025-11-01,2025-Dec,93.97,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990046681
2025-11-01,2025-Dec,78.73,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990047839
2025-11-01,2025-Dec,70.13,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990047844
2025-11-01,2025-Dec,83.03,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990045691
2025-11-01,2025-Dec,41.01,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990046517
2025-11-01,2025-Dec,72.44,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990046666
2025-11-01,2025-Dec,57.97,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990046666
2025-11-01,2025-Dec,75.36,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990047538
2025-11-01,2025-Dec,213.41,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990047669
2025-11-01,2025-Dec,54.36,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990047983
2025-11-01,2025-Dec,96.84,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990048399
2025-11-01,2025-Dec,74.87,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990048399
2025-11-01,2025-Dec,49.38,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990048548
2025-11-01,2025-Dec,221.83,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990049178
2025-11-01,2025-Dec,94.69,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990048717
2025-11-01,2025-Dec,113.17,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990045220
2025-11-01,2025-Dec,54.56,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990046384
2025-11-01,2025-Dec,77.12,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990046673
2025-11-01,2025-Dec,49.25,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990047542
2025-11-01,2025-Dec,87.24,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990049013
2025-11-01,2025-Nov,159.07,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045034
2025-11-01,2025-Nov,93.86,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045150
2025-11-01,2025-Nov,100.57,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045444
2025-11-01,2025-Nov,228.43,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045608
2025-11-01,2025-Nov,120.96,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045617
2025-11-01,2025-Nov,41.8,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045771
2025-11-01,2025-Nov,117.23,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045772
2025-11-01,2025-Nov,128.2,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045776
2025-11-01,2025-Dec,82.14,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990049134
2025-11-01,2026-Feb,83.58,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048286
2025-11-01,2025-Dec,73.35,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990049176
2025-11-01,2025-Dec,123.36,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990049168
2025-11-01,2025-Dec,119.64,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048578
2025-11-01,2025-Dec,269.63,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048580
2025-11-01,2025-Dec,122.2,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048737
2025-11-01,2025-Dec,89.05,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048738
2025-11-01,2025-Dec,85.81,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048745
2025-11-01,2025-Dec,53.71,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048749
2025-11-01,2025-Dec,89.82,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048882
2025-11-01,2025-Dec,160.4,Google Search,Brand Search,Brand Core RSA,AFF-1201,990049027
2025-11-01,2025-Dec,144.54,Google Search,Brand Search,Brand Core RSA,AFF-1201,990049030
2025-11-01,2025-Dec,128.33,Google Search,Brand Search,Brand Core RSA,AFF-1201,990049042
2025-11-01,2025-Dec,68.28,Google Search,Brand Search,Brand Core RSA,AFF-1201,990049151
2025-11-01,2025-Dec,130.52,Google Search,Brand Search,Brand Core RSA,AFF-1201,990049152
2025-11-01,2025-Dec,73.84,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990044989
2025-11-01,2025-Dec,98.62,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990045000
2025-11-01,2025-Dec,90.67,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990045130
2025-11-01,2025-Dec,2101.19,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990045250
2025-11-01,2025-Dec,95.14,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990045256
2025-11-01,2025-Dec,94.3,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990045405
2025-11-01,2025-Dec,77.52,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990045414
2025-11-01,2025-Dec,74.96,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990045416
2025-11-01,2025-Dec,79.64,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990045566
2025-11-01,2025-Dec,98.8,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990045754
2025-11-01,2025-Dec,140.77,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990045898
2025-11-01,2025-Dec,61.8,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990045899
2025-11-01,2025-Dec,85.15,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990045899
2025-11-01,2025-Dec,229.92,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990045899
2025-11-01,2025-Dec,88.55,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046149
2025-11-01,2025-Dec,66.09,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048572
2025-11-01,2025-Dec,73.17,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046152
2025-11-01,2025-Dec,122.31,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048433
2025-11-01,2025-Dec,175.52,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048270
2025-11-01,2025-Dec,141.42,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046975
2025-11-01,2025-Dec,138.7,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046977
2025-11-01,2025-Dec,168.23,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046985
2025-11-01,2025-Dec,158.05,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046991
2025-11-01,2025-Dec,156.05,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047251
2025-11-01,2025-Dec,92.7,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047254
2025-11-01,2025-Dec,90.61,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047255
2025-11-01,2025-Dec,121.1,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047260
2025-11-01,2025-Dec,77.91,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047404
2025-11-01,2025-Dec,117.91,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047406
2025-11-01,2025-Dec,1853.0,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047691
2025-11-01,2025-Dec,3220.45,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047697
2025-11-01,2025-Dec,88.25,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047846
2025-11-01,2025-Dec,114.18,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047849
2025-11-01,2025-Dec,58.01,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047850
2025-11-01,2025-Dec,739.33,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047861
2025-11-01,2025-Dec,713.72,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047861
2025-11-01,2025-Dec,110.27,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047865
2025-11-01,2025-Dec,145.1,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047871
2025-11-01,2025-Dec,296.95,Google Search,Brand Search,Brand Core RSA,AFF-1201,990047994
2025-11-01,2025-Dec,153.78,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048132
2025-11-01,2025-Dec,99.82,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048134
2025-11-01,2025-Dec,88.94,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048136
2025-11-01,2025-Dec,205.76,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048257
2025-11-01,2025-Dec,2354.19,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048259
2025-11-01,2025-Dec,1109.56,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048259
2025-11-01,2025-Dec,51.43,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048263
2025-11-01,2025-Dec,86.87,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048272
2025-11-01,2025-Dec,171.83,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046152
2025-11-01,2025-Dec,147.58,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046158
2025-11-01,2025-Dec,86.76,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046272
2025-11-01,2025-Dec,77.58,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048016
2025-11-01,2025-Dec,107.28,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048143
2025-11-01,2025-Dec,124.2,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048149
2025-11-01,2025-Dec,86.45,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048156
2025-11-01,2025-Dec,111.9,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048157
2025-11-01,2025-Dec,121.9,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048160
2025-11-01,2025-Dec,114.09,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048162
2025-11-01,2025-Dec,115.06,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048163
2025-11-01,2025-Dec,113.98,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048163
2025-11-01,2025-Dec,139.52,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048289
2025-11-01,2025-Dec,118.96,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048436
2025-11-01,2025-Dec,94.09,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048441
2025-11-01,2025-Dec,84.03,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048460
2025-11-01,2025-Dec,152.27,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048588
2025-11-01,2025-Dec,62.07,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048597
2025-11-01,2025-Dec,48.17,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048603
2025-11-01,2025-Dec,122.03,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048606
2025-11-01,2025-Dec,108.53,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048758
2025-11-01,2025-Dec,98.85,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048760
2025-11-01,2025-Dec,65.47,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048764
2025-11-01,2025-Dec,63.47,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048768
2025-11-01,2025-Dec,106.51,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048905
2025-11-01,2025-Dec,92.96,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048905
2025-11-01,2025-Dec,102.22,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990049052
2025-11-01,2025-Dec,139.27,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990049056
2025-11-01,2025-Dec,50.77,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990049166
2025-11-01,2025-Dec,103.73,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990049168
2025-11-01,2025-Dec,54.75,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047887
2025-11-01,2025-Dec,971.52,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047884
2025-11-01,2025-Dec,108.61,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047879
2025-11-01,2025-Dec,69.37,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047873
2025-11-01,2025-Dec,119.56,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046275
2025-11-01,2025-Dec,169.19,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046278
2025-11-01,2025-Dec,49.22,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046427
2025-11-01,2025-Dec,174.76,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046430
2025-11-01,2025-Dec,40.57,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046565
2025-11-01,2025-Dec,163.53,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046725
2025-11-01,2025-Dec,73.37,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046732
2025-11-01,2025-Dec,158.27,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046851
2025-11-01,2025-Dec,129.14,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046994
2025-11-01,2025-Dec,117.22,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046999
2025-11-01,2025-Dec,108.85,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047004
2025-11-01,2025-Dec,142.6,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047122
2025-11-01,2025-Dec,87.94,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047263
2025-11-01,2025-Dec,190.8,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990049171
2025-11-01,2025-Dec,101.84,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047267
2025-11-01,2025-Dec,144.96,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047270
2025-11-01,2025-Dec,67.0,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047418
2025-11-01,2025-Dec,47.28,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047420
2025-11-01,2025-Dec,2571.05,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047430
2025-11-01,2025-Dec,1331.29,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047430
2025-11-01,2025-Dec,72.34,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047440
2025-11-01,2025-Dec,148.1,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047440
2025-11-01,2025-Dec,76.51,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047564
2025-11-01,2025-Dec,208.7,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047574
2025-11-01,2025-Dec,86.65,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047702
2025-11-01,2025-Dec,145.24,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047702
2025-11-01,2025-Dec,109.83,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047706
2025-11-01,2025-Dec,106.42,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047725
2025-11-01,2025-Dec,61.58,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047268
2025-11-01,2026-Feb,114.89,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048297
2025-11-01,2026-Feb,126.55,Bing,Brand Search,Bing Brand Exact,AFF-3201,990049209
