Revenue Date,Revenue,Platform,Campaign,Ad Name,Aff_param,profile_id
2026-03-03,135.2,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990058033
2026-03-03,274.53,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990061434
2026-03-03,141.61,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990052530
2026-03-03,166.76,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990053347
2026-03-03,53.63,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990060299
2026-03-03,90.9,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990043580
2026-03-03,72.42,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990059914
2026-03-04,71.5,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048641
2026-03-04,81.91,Bing,Brand Search,Bing Brand Exact,AFF-3201,990050076
2026-03-04,2130.46,Bing,Brand Search,Bing Brand Exact,AFF-3201,990050785
2026-03-04,60.2,Bing,Brand Search,Bing Brand Exact,AFF-3201,990054035
2026-03-04,76.7,Bing,Brand Search,Bing Brand Exact,AFF-3201,990054889
2026-03-04,153.06,Bing,Brand Search,Bing Brand Exact,AFF-3201,990055910
2026-03-04,90.3,Bing,Brand Search,Bing Brand Exact,AFF-3201,990056016
2026-03-04,159.13,Bing,Brand Search,Bing Brand Exact,AFF-3201,990059209
2026-03-04,103.24,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990056170
2026-03-04,52.03,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045828
2026-03-04,39.48,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046214
2026-03-04,137.61,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046940
2026-03-04,156.44,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990049261
2026-03-04,70.81,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990055419
2026-03-04,65.55,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990043768
2026-03-04,141.02,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990044795
2026-03-04,86.73,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990046631
2026-03-04,56.89,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990047331
2026-03-04,130.92,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990048350
2026-03-04,38.07,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990059864
2026-03-04,68.94,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990054157
2026-03-04,63.19,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990054159
2026-03-04,51.54,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990057821
2026-03-04,72.04,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990044118
2026-03-04,65.13,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990055237
2026-03-04,96.03,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990056288
2026-03-04,116.28,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990057967
2026-03-04,86.33,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990058411
2026-03-04,172.02,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990058566
2026-03-04,150.91,Google Search,Brand Search,Brand Core RSA,AFF-1201,990042117
2026-03-04,130.49,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046394
2026-03-04,52.88,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048134
2026-03-04,135.92,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048887
2026-03-04,245.15,Google Search,Brand Search,Brand Core RSA,AFF-1201,990051603
2026-03-04,147.68,Google Search,Brand Search,Brand Core RSA,AFF-1201,990053740
2026-03-04,321.66,Google Search,Brand Search,Brand Core RSA,AFF-1201,990055343
2026-03-04,134.43,Google Search,Brand Search,Brand Core RSA,AFF-1201,990057783
2026-03-04,87.97,Google Search,Brand Search,Brand Core RSA,AFF-1201,990059137
2026-03-04,56.33,Google Search,Brand Search,Brand Core RSA,AFF-1201,990059300
2026-03-04,131.3,Google Search,Brand Search,Brand Core RSA,AFF-1201,990060515
2026-03-04,108.36,Google Search,Brand Search,Brand Core RSA,AFF-1201,990060661
2026-03-04,90.29,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046998
2026-03-04,99.77,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990048603
2026-03-04,60.64,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990049562
2026-03-04,135.62,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990054719
2026-03-04,114.37,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990056120
2026-03-04,106.74,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990057151
2026-03-04,117.07,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990058084
2026-03-04,203.11,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990058086
2026-03-04,51.29,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990059148
2026-03-04,86.28,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990060055
2026-03-04,77.61,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990061171
2026-03-04,242.14,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990043810
2026-03-04,160.16,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990050849
2026-03-04,113.14,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990052171
2026-03-04,47.73,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990058643
2026-03-04,223.26,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990058804
2026-03-04,98.42,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990060965
2026-03-04,127.98,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990044056
2026-03-04,319.52,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045082
2026-03-04,51.56,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045505
2026-03-04,176.05,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990049627
2026-03-04,377.44,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990055434
2026-03-04,155.94,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990056623
2026-03-04,97.11,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990052066
2026-03-04,58.31,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990052070
2026-03-04,54.82,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990053016
2026-03-04,48.64,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990051340
2026-03-04,70.23,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990046244
2026-03-04,67.86,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990058176
2026-03-05,2021.36,Bing,Brand Search,Bing Brand Exact,AFF-3201,990038249
2026-03-05,249.81,Bing,Brand Search,Bing Brand Exact,AFF-3201,990045608
2026-03-05,153.29,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047033
2026-03-05,49.1,Bing,Brand Search,Bing Brand Exact,AFF-3201,990047157
2026-03-05,65.92,Bing,Brand Search,Bing Brand Exact,AFF-3201,990049086
2026-03-05,2829.44,Bing,Brand Search,Bing Brand Exact,AFF-3201,990050905
2026-03-05,137.18,Bing,Brand Search,Bing Brand Exact,AFF-3201,990055536
2026-03-05,121.12,Bing,Brand Search,Bing Brand Exact,AFF-3201,990056026
2026-03-05,104.33,Bing,Brand Search,Bing Brand Exact,AFF-3201,990056159
2026-03-05,125.65,Bing,Brand Search,Bing Brand Exact,AFF-3201,990056162
2026-03-05,132.38,Bing,Brand Search,Bing Brand Exact,AFF-3201,990057968
2026-03-05,61.18,Bing,Brand Search,Bing Brand Exact,AFF-3201,990058892
2026-03-05,199.66,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990058912
2026-03-05,121.36,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990042885
2026-03-05,41.44,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990051171
2026-03-05,42.27,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990055696
2026-03-05,134.12,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990042865
2026-03-05,89.5,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990042987
2026-03-05,116.63,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990049229
2026-03-05,91.33,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990054293
2026-03-05,85.61,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990057232
2026-03-05,56.6,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990054266
2026-03-05,87.18,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990051255
2026-03-05,66.6,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990058890
2026-03-05,94.95,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990059663
2026-03-05,94.48,Google Search,Brand Search,Brand Core RSA,AFF-1201,990042934
2026-03-05,144.06,Google Search,Brand Search,Brand Core RSA,AFF-1201,990045246
2026-03-05,133.71,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046543
2026-03-05,65.74,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048127
2026-03-05,317.2,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048887
2026-03-05,226.43,Google Search,Brand Search,Brand Core RSA,AFF-1201,990053475
2026-03-05,98.34,Google Search,Brand Search,Brand Core RSA,AFF-1201,990054112
2026-03-05,162.16,Google Search,Brand Search,Brand Core RSA,AFF-1201,990054332
2026-03-05,123.99,Google Search,Brand Search,Brand Core RSA,AFF-1201,990055865
2026-03-05,175.95,Google Search,Brand Search,Brand Core RSA,AFF-1201,990057784
2026-03-05,90.77,Google Search,Brand Search,Brand Core RSA,AFF-1201,990058369
2026-03-05,55.15,Google Search,Brand Search,Brand Core RSA,AFF-1201,990059458
2026-03-05,99.5,Google Search,Brand Search,Brand Core RSA,AFF-1201,990060179
2026-03-05,1738.05,Google Search,Brand Search,Brand Core RSA,AFF-1201,990060351
2026-03-05,999.69,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990046554
2026-03-05,67.45,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047418
2026-03-05,37.54,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990047587
2026-03-05,62.1,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990049674
2026-03-05,97.61,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990050263
2026-03-05,149.69,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990050278
2026-03-05,216.57,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990050760
2026-03-05,98.96,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990052938
2026-03-05,198.73,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990054589
2026-03-05,149.48,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990056520
2026-03-05,90.12,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990045850
2026-03-05,59.23,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990058964
2026-03-05,154.12,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990062010
2026-03-05,120.94,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990050342
2026-03-05,291.8,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990051817
2026-03-05,73.08,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990054665
2026-03-05,104.63,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990059261
2026-03-05,34.8,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990043942
2026-03-05,60.47,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990056874
2026-03-05,40.59,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990057289
2026-03-05,59.1,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990046673
2026-03-06,155.69,Bing,Brand Search,Bing Brand Exact,AFF-3201,990043313
2026-03-06,102.34,Bing,Brand Search,Bing Brand Exact,AFF-3201,990044248
2026-03-06,156.65,Bing,Brand Search,Bing Brand Exact,AFF-3201,990048801
2026-03-06,78.22,Bing,Brand Search,Bing Brand Exact,AFF-3201,990053410
2026-03-06,98.7,Bing,Brand Search,Bing Brand Exact,AFF-3201,990054181
2026-03-06,94.31,Bing,Brand Search,Bing Brand Exact,AFF-3201,990060237
2026-03-06,83.06,Bing,Brand Search,Bing Brand Exact,AFF-3201,990060895
2026-03-06,128.81,Bing,Brand Search,Bing Brand Exact,AFF-3201,990061932
2026-03-06,60.42,Bing,Brand Search,Bing Brand Exact,AFF-3201,990061938
2026-03-06,103.02,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990042304
2026-03-06,47.8,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990046060
2026-03-06,96.29,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990046194
2026-03-06,159.07,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990049601
2026-03-06,153.38,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990057989
2026-03-06,173.92,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990060106
2026-03-06,147.29,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990062164
2026-03-06,66.75,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990044049
2026-03-06,102.53,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990050119
2026-03-06,58.8,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990051799
2026-03-06,30.6,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990052750
2026-03-06,104.82,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990053437
2026-03-06,84.09,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990053951
2026-03-06,94.8,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990059255
2026-03-06,89.25,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990044256
2026-03-06,84.49,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990044470
2026-03-06,78.07,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990045929
2026-03-06,90.12,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990049721
2026-03-06,64.76,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990054523
2026-03-06,71.29,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990054523
2026-03-06,90.94,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990059394
2026-03-06,65.82,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990047592
2026-03-06,91.98,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990049321
2026-03-06,30.58,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990054364
2026-03-06,72.56,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990060696
2026-03-06,37.84,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990049065
2026-03-06,146.75,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990052357
2026-03-06,129.75,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990059519
2026-03-06,2071.1,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036296
2026-03-06,88.96,Google Search,Brand Search,Brand Core RSA,AFF-1201,990042586
2026-03-06,192.11,Google Search,Brand Search,Brand Core RSA,AFF-1201,990042929
2026-03-06,52.15,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046412
2026-03-06,189.3,Google Search,Brand Search,Brand Core RSA,AFF-1201,990046696
2026-03-06,54.54,Google Search,Brand Search,Brand Core RSA,AFF-1201,990048258
2026-03-06,164.72,Google Search,Brand Search,Brand Core RSA,AFF-1201,990052785
2026-03-06,151.61,Google Search,Brand Search,Brand Core RSA,AFF-1201,990058198
2026-03-06,101.08,Google Search,Brand Search,Brand Core RSA,AFF-1201,990061298
2026-03-06,173.85,Google Search,Brand Search,Brand Core RSA,AFF-1201,990061850
2026-03-06,113.21,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990045750
2026-03-06,81.47,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990051749
2026-03-06,96.72,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990052204
2026-03-06,1303.18,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990053171
2026-03-06,139.62,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990053282
2026-03-06,52.04,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990057317
2026-03-06,92.74,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990057318
2026-03-06,61.26,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990057798
2026-03-06,138.81,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990059643
2026-03-06,151.88,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990059788
2026-03-06,70.46,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990061151
2026-03-06,138.38,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990042346
2026-03-06,165.85,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990049130
2026-03-06,182.9,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990049398
2026-03-06,136.34,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990060477
2026-03-06,115.67,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990042773
2026-03-06,190.23,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990045208
2026-03-06,56.37,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990055313
2026-03-06,59.18,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990055833
2026-03-06,122.17,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990055179
2026-03-06,144.83,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990047681
2026-03-06,102.8,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990056226
2026-03-06,115.68,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990050242
2026-03-06,112.79,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990051334
2026-03-07,99.84,Bing,Brand Search,Bing Brand Exact,AFF-3201,990050073
2026-03-07,106.01,Bing,Brand Search,Bing Brand Exact,AFF-3201,990052235
2026-03-07,95.66,Bing,Brand Search,Bing Brand Exact,AFF-3201,990055533
2026-03-07,123.33,Bing,Brand Search,Bing Brand Exact,AFF-3201,990056930
2026-03-07,136.7,Bing,Brand Search,Bing Brand Exact,AFF-3201,990061930
2026-03-07,94.27,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990053540
2026-03-07,157.41,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990045340
2026-03-07,123.68,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046094
2026-03-07,97.5,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990046355
2026-03-07,98.15,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990052151
2026-03-07,36.04,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990056966
2026-03-07,89.17,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990057736
2026-03-07,88.87,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990058013
2026-03-07,50.32,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990058148
2026-03-07,75.03,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990059095
2026-03-07,56.21,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990060277
2026-03-07,41.0,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990062381
2026-03-07,68.2,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990042535
2026-03-07,90.07,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990042862
2026-03-07,88.62,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990044263
2026-03-07,126.88,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990047637
2026-03-07,104.19,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990048211
2026-03-07,86.14,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990052740
2026-03-07,152.23,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990055147
2026-03-07,88.52,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990055813
